id;test;ctrl;valence;time;q1;q2;q3;q4;q5;q6;q7;q8;q9;q10;q11;q12;age;gender;income;work;car;edu;device;day;hour
41;6;5;5;1881;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;6;7;5;1797;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;2;7;3;2039;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;4;6;1;1956;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;6;6;1;2738;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;4;7;5;2939;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;5;7;3;2497;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;5;6;1;3135;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;3;7;3;2694;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;3;5;5;1498;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;6;7;3;2257;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;5;7;4;2442;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;3;6;1;2092;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;3;7;3;2452;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;1;5;5;1681;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;4;7;3;2505;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;6;5;5;1764;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;2;5;5;1778;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;6;6;1;2340;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;6;7;4;2956;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
41;1;7;2;2937;7;7;7;7;7;1;7;7;7;7;7;7;38.0;0.0;3.0;1.0;1.0;3.0;0;0;12
42;5;6;1;1203;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;2;6;1;1306;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;4;5;5;1107;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;5;7;3;1170;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;6;6;1;1271;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;5;5;4;2172;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;4;6;1;1532;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;3;7;3;1198;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;4;7;5;1164;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;1;7;4;1222;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;6;5;5;1086;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;2;5;5;1081;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;5;7;3;1131;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;6;5;5;1247;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;2;7;3;1129;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;5;7;3;1909;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;5;7;5;1350;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;2;7;3;1283;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;1;7;3;1253;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;4;7;4;1322;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;3;6;1;1674;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;6;7;3;1451;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;6;7;5;1681;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;3;7;4;2692;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;1;6;1;1345;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;5;5;5;1273;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;5;6;1;1333;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;6;6;2;1870;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;3;5;5;1390;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;6;7;4;2672;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;1;5;5;1329;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
42;6;7;3;2046;6;7;4;6;6;4;5;6;6;5;4;7;22.0;0.0;5.0;0.0;1.0;1.0;0;0;19
43;2;6;2;2232;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;5;7;1;1339;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;6;6;1;1918;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;5;6;2;2234;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;4;5;4;1672;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;4;6;2;2446;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;2;7;1;1231;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;5;7;1;1189;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;6;5;4;1916;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;1;5;4;1922;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;5;6;3;2005;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;5;5;3;1946;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;1;7;1;1302;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;2;7;1;1341;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;5;7;1;1417;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;6;7;1;1855;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;6;6;1;1461;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;6;5;4;1587;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;1;7;1;1391;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;5;7;1;1498;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;6;7;1;1469;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;4;7;2;1679;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;6;7;2;2184;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;5;5;3;2319;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;4;7;1;2206;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;6;7;3;2224;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;3;7;2;1850;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;2;5;5;1636;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;3;7;5;1645;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;3;5;5;1983;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;3;6;4;3842;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
43;1;6;3;1963;7;7;7;7;3;2;3;3;2;2;2;2;19.0;0.0;1.0;1.0;0.0;3.0;0;3;12
44;6;7;3;1838;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;5;7;2;2001;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;6;6;2;1709;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;5;7;4;1443;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;1;5;5;1860;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;6;6;2;1782;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;3;5;4;1728;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;3;6;1;1697;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;1;7;4;1962;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;4;6;2;1661;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;6;7;2;1900;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;3;7;3;1477;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;6;7;2;1743;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;5;7;3;1613;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;5;5;5;3127;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;1;6;1;1686;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;3;7;4;2114;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;2;6;2;1997;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;2;7;2;2000;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;4;5;4;2380;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;6;5;4;1727;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;5;7;2;2325;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;1;7;5;1885;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;5;5;4;1501;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;5;6;2;1615;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;2;5;4;1304;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;4;7;5;1609;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;5;6;1;1781;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;6;5;5;1656;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;6;7;4;1674;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;2;7;2;2665;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
44;4;7;3;1634;7;7;7;7;3;4;5;6;6;7;7;6;21.0;0.0;2.0;0.0;1.0;3.0;0;5;10
45;6;6;1;1197;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;2;7;3;1373;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;4;5;5;1092;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;2;7;4;1645;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;6;5;5;1322;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;5;7;2;1408;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;3;7;4;1725;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;2;5;5;1054;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;6;6;1;1432;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;2;6;1;1400;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;3;7;1;1190;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;1;5;5;1070;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;5;7;5;1563;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;4;7;2;1530;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;3;5;5;1106;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;5;7;1;2134;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;6;7;2;1182;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;5;5;5;1201;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;1;7;5;1262;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;6;7;1;1838;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;3;6;2;1327;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;1;6;1;1157;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;6;7;2;1504;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;6;5;5;1250;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;1;7;5;1290;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;5;5;5;1186;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;4;6;2;1526;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;5;6;1;1589;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;5;7;1;1260;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;4;7;1;1681;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;6;7;3;1702;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
45;5;6;2;1927;5;7;7;7;5;4;7;5;5;5;7;7;19.0;0.0;1.0;1.0;1.0;1.0;0;5;14
46;6;7;3;1213;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;4;6;1;1690;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;1;7;3;1268;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;2;5;5;1579;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;6;5;5;1670;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;5;7;3;1256;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;5;5;5;1674;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;4;5;5;1541;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;1;7;3;1431;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;5;7;3;2245;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;3;7;2;1513;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;6;7;2;1808;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;6;6;1;1588;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;4;7;3;1835;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;6;7;4;1877;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;1;6;1;1446;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;3;5;4;2257;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;1;5;4;1892;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;2;7;3;1739;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;2;6;4;2234;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;2;7;2;1667;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;5;7;1;1892;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;6;6;4;1731;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;5;6;2;1569;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;6;7;3;1590;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;3;7;3;1655;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;5;6;1;1494;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;5;5;4;1375;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;3;6;4;1580;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;4;7;3;1660;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;5;7;2;1361;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
46;6;5;4;1446;5;3;4;3;3;4;5;4;6;5;4;5;19.0;1.0;1.0;1.0;0.0;3.0;0;5;18
47;2;7;5;2089;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;4;7;3;2311;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;2;6;3;2472;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;5;6;2;2462;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;5;7;1;1505;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;4;7;4;2195;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;5;7;1;1802;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;5;5;4;2634;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;6;5;4;2055;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;4;5;5;1746;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;1;5;5;1579;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;2;5;5;1523;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;5;5;3;2615;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;3;6;2;2461;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;3;7;1;2315;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;6;6;2;2487;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;2;7;5;1922;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;6;7;2;2417;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;4;6;2;1940;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;6;6;4;2218;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;5;7;1;1806;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;5;6;1;1395;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;6;5;5;1534;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;1;7;3;3007;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;6;7;5;1612;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;1;7;1;2276;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;6;7;5;2153;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;1;6;1;2802;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;6;7;3;2399;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;3;7;1;2719;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;5;7;2;2590;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
47;3;5;5;2159;5;7;6;5;1;1;4;5;5;5;4;6;19.0;1.0;2.0;0.0;1.0;1.0;0;5;18
48;3;5;1;1025;1;1;1;1;1;1;1;1;1;1;1;1;33.0;1.0;4.0;1.0;0.0;1.0;0;5;19
