id;test;ctrl;valence;time;q1;q2;q3;q4;q5;q6;q7;q8;q9;q10;q11;q12;age;gender;income;work;car;edu;device;day;hour
1;5;6;1;1118;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;3;7;5;1197;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;6;5;1;1006;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;4;5;5;1169;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;5;7;5;1031;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;6;7;1;950;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;3;6;1;1564;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;2;7;1;1464;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;1;7;1;3269;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;4;7;5;1146;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;5;7;1;2038;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;1;6;5;1046;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;6;6;1;997;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;5;5;5;1985;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;3;5;5;1331;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;1;7;5;1199;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;6;7;1;1143;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;2;5;5;1546;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;2;7;5;1537;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;6;5;1;1080;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
1;3;7;5;2372;7;7;7;7;7;7;7;7;7;7;7;7;39.0;0.0;3.0;1.0;1;4.0;0;2;16
2;5;7;4;1564;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;6;5;4;1843;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;1;7;4;1061;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;4;6;3;1956;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;2;7;2;1277;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;6;6;1;1334;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;4;7;3;1756;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;4;5;4;1637;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;3;7;3;1244;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;2;7;4;1707;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;1;7;4;1317;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;3;7;4;1229;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;3;5;5;1565;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
